GHO;PUBLISHSTATE;YEAR;REGION;WORLDBANKINCOMEGROUP;COUNTRY;SEX;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
SDGPOISON;PUBLISHED;2011;AFR;;GNQ;BTSX;2.1 [0.7-4.8];2.11439;0.74023;4.79274;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;GNQ;MLE;3.8 [1.5-8.1];3.82834;1.45916;8.10327;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;GNQ;FMLE;1.8 [0.6-4.3];1.83242;0.60603;4.31512;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;GNQ;BTSX;1.6 [0.5-3.7];1.5519;0.50987;3.68358;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;GNQ;BTSX;2.4 [0.9-5.4];2.44508;0.89051;5.37879;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;GNQ;MLE;2.2 [0.8-4.9];2.1679;0.77674;4.86533;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;GNQ;MLE;2.6 [1.0-5.7];2.6352;0.98462;5.68158;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;GNQ;MLE;1.5 [0.5-3.4];1.46345;0.48144;3.40319;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;GNQ;MLE;1.9 [0.6-4.2];1.85053;0.62735;4.24052;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;GNQ;MLE;3.3 [1.2-7.1];3.2963;1.23925;7.08422;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;GNQ;BTSX;1.7 [0.6-4.0];1.70156;0.5531;4.0428;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;GNQ;FMLE;1.9 [0.7-4.3];1.89059;0.6584;4.30299;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;GNQ;BTSX;2.1 [0.8-4.8];2.13522;0.76105;4.81017;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;GNQ;FMLE;2.0 [0.8-4.4];2.04272;0.76421;4.38537;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;GNQ;FMLE;2.0 [0.7-4.6];1.9822;0.6539;4.61627;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;GNQ;BTSX;1.7 [0.5-3.9];1.65236;0.54497;3.8847;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;GNQ;BTSX;2.0 [0.7-4.5];1.97371;0.68616;4.47516;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;GNQ;FMLE;2.0 [0.7-4.6];2.01204;0.66728;4.59992;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;GNQ;FMLE;1.7 [0.6-3.8];1.69126;0.60263;3.76312;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;GNQ;BTSX;3.2 [1.3-6.9];3.24439;1.25282;6.86674;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;GNQ;BTSX;2.6 [1.0-5.6];2.57948;0.95532;5.60632;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;GNQ;FMLE;1.8 [0.6-4.0];1.78149;0.62975;3.95917;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;GNQ;MLE;1.9 [0.6-4.3];1.88311;0.64203;4.3226;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;GNQ;MLE;1.6 [0.5-3.8];1.63503;0.52638;3.81425;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;GNQ;MLE;4.4 [1.7-9.2];4.35943;1.7062;9.16923;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;GNQ;FMLE;1.8 [0.6-4.1];1.7861;0.60662;4.13402;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;GNQ;FMLE;1.9 [0.6-4.3];1.88704;0.64954;4.27354;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;GNQ;MLE;3.0 [1.1-6.7];3.04384;1.12579;6.65973;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;GNQ;MLE;2.0 [0.7-4.5];1.98367;0.71291;4.45577;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;GNQ;FMLE;1.6 [0.6-3.7];1.64444;0.58457;3.69406;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;GNQ;MLE;2.4 [0.9-5.4];2.43681;0.90039;5.36824;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;GNQ;FMLE;1.8 [0.6-4.0];1.79242;0.64357;3.9836;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;GNQ;BTSX;1.9 [0.6-4.4];1.90941;0.63922;4.40856;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;GNQ;BTSX;2.0 [0.7-4.4];1.96879;0.68706;4.43206;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;GNQ;FMLE;1.7 [0.5-4.0];1.66959;0.54915;4.03847;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;GNQ;MLE;2.5 [0.9-5.6];2.49443;0.90155;5.59078;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;GNQ;BTSX;2.2 [0.8-5.0];2.22154;0.79082;5.00509;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;GNQ;BTSX;1.8 [0.6-4.2];1.82783;0.62575;4.22048;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;GNQ;BTSX;1.8 [0.6-4.1];1.76163;0.58817;4.09351;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;GNQ;MLE;2.1 [0.7-4.7];2.09609;0.74106;4.72837;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;GNQ;BTSX;2.1 [0.7-4.7];2.09684;0.72683;4.74432;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;GNQ;FMLE;1.9 [0.6-4.4];1.89576;0.64105;4.37378;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;GNQ;FMLE;1.7 [0.5-4.0];1.66263;0.54548;4.0346;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;GNQ;FMLE;1.8 [0.6-4.2];1.82519;0.61955;4.1679;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;GNQ;MLE;2.3 [0.8-5.2];2.34675;0.84981;5.24873;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;GNQ;FMLE;1.8 [0.6-4.3];1.78446;0.5864;4.32756;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;GNQ;FMLE;2.0 [0.7-4.4];1.95121;0.65651;4.40403;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;GNQ;BTSX;2.0 [0.7-4.5];2.01509;0.71219;4.53233;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;GNQ;MLE;1.9 [0.6-4.3];1.86198;0.64141;4.29122;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;GNQ;FMLE;1.9 [0.7-4.2];1.93395;0.71504;4.2196;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;GNQ;BTSX;1.9 [0.6-4.3];1.88878;0.64159;4.34555;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;GNQ;MLE;1.7 [0.6-3.9];1.70461;0.57378;3.91502;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;GNQ;MLE;1.6 [0.5-3.8];1.63857;0.54162;3.76163;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;GNQ;MLE;2.1 [0.8-4.8];2.12458;0.76575;4.75362;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;GNQ;FMLE;1.9 [0.7-4.3];1.90948;0.66419;4.33534;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;EUR;;GRC;MLE;0.3 [0.2-0.3];0.25527;0.18306;0.34652;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;EUR;;GRC;MLE;0.1 [0.1-0.2];0.1199;0.08615;0.16275;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;EUR;;GRC;BTSX;0.2 [0.2-0.3];0.21119;0.15223;0.28196;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;EUR;;GRC;MLE;0.4 [0.3-0.6];0.44747;0.33111;0.5971;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;EUR;;GRC;FMLE;0.1 [0.1-0.1];0.08231;0.05992;0.11072;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;EUR;;GRC;FMLE;0.1 [0.1-0.1];0.07568;0.05528;0.10098;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;EUR;;GRC;MLE;0.5 [0.3-0.6];0.47105;0.33881;0.62686;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;EUR;;GRC;BTSX;0.3 [0.2-0.4];0.26239;0.19345;0.35098;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;EUR;;GRC;FMLE;0.1 [0.1-0.1];0.08407;0.0616;0.11193;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;EUR;;GRC;MLE;0.6 [0.4-0.8];0.56831;0.41219;0.75608;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;EUR;;GRC;BTSX;0.3 [0.3-0.5];0.34332;0.25306;0.45799;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;EUR;;GRC;BTSX;0.2 [0.1-0.2];0.18154;0.13116;0.24205;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;EUR;;GRC;FMLE;0.0 [0.0-0.1];0.04382;0.03203;0.05827;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;EUR;;GRC;BTSX;0.1 [0.1-0.1];0.08799;0.06366;0.11866;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;EUR;;GRC;BTSX;0.2 [0.2-0.3];0.22459;0.16644;0.2981;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;EUR;;GRC;FMLE;0.1 [0.1-0.1];0.09593;0.06946;0.12671;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;EUR;;GRC;BTSX;0.2 [0.1-0.2];0.1733;0.12401;0.23344;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;EUR;;GRC;MLE;0.7 [0.5-0.9];0.65727;0.4869;0.86812;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;EUR;;GRC;FMLE;0.1 [0.0-0.1];0.05332;0.03908;0.07086;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;EUR;;GRC;BTSX;0.4 [0.3-0.5];0.35913;0.26438;0.4762;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;EUR;;GRC;BTSX;0.2 [0.1-0.2];0.15089;0.10861;0.20457;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;EUR;;GRC;MLE;0.2 [0.2-0.3];0.22742;0.16315;0.31078;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;EUR;;GRC;FMLE;0.0 [0.0-0.1];0.04906;0.0358;0.06566;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;EUR;;GRC;FMLE;0.2 [0.2-0.3];0.21253;0.15445;0.28487;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;EUR;;GRC;FMLE;0.1 [0.1-0.1];0.07788;0.05696;0.10366;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;EUR;;GRC;FMLE;0.1 [0.0-0.1];0.05721;0.04198;0.07614;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;EUR;;GRC;MLE;0.3 [0.2-0.4];0.31303;0.22357;0.42857;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;EUR;;GRC;MLE;0.4 [0.3-0.5];0.37979;0.27352;0.50665;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;EUR;;GRC;MLE;0.4 [0.3-0.5];0.37378;0.27066;0.49937;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;EUR;;GRC;FMLE;0.1 [0.1-0.2];0.13008;0.09415;0.1732;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;EUR;;GRC;MLE;0.6 [0.4-0.8];0.57173;0.42256;0.76124;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;EUR;;GRC;BTSX;0.2 [0.1-0.2];0.18028;0.13052;0.242;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;EUR;;GRC;MLE;0.2 [0.2-0.3];0.23389;0.16709;0.32014;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;EUR;;GRC;MLE;0.4 [0.3-0.6];0.44945;0.33084;0.59977;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;EUR;;GRC;MLE;0.3 [0.2-0.4];0.27033;0.19515;0.36167;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;EUR;;GRC;FMLE;0.1 [0.1-0.2];0.1178;0.08569;0.15856;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;EUR;;GRC;BTSX;0.2 [0.2-0.3];0.24776;0.18392;0.3283;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;EUR;;GRC;MLE;0.4 [0.3-0.5];0.37582;0.27933;0.49831;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;EUR;;GRC;FMLE;0.1 [0.0-0.1];0.05028;0.03686;0.06775;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;EUR;;GRC;BTSX;0.2 [0.2-0.3];0.20858;0.15118;0.27872;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;EUR;;GRC;FMLE;0.1 [0.0-0.1];0.0555;0.04051;0.0741;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;EUR;;GRC;FMLE;0.1 [0.1-0.1];0.08803;0.06443;0.11786;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;EUR;;GRC;BTSX;0.3 [0.2-0.4];0.27054;0.19506;0.36018;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;EUR;;GRC;FMLE;0.1 [0.1-0.1];0.10492;0.07651;0.13951;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;EUR;;GRC;BTSX;0.3 [0.2-0.4];0.30744;0.22319;0.40897;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;EUR;;GRC;BTSX;0.2 [0.1-0.2];0.15447;0.11102;0.20993;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;EUR;;GRC;BTSX;0.3 [0.2-0.4];0.26187;0.18838;0.35541;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;EUR;;GRC;MLE;0.4 [0.3-0.5];0.41031;0.30552;0.54245;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;EUR;;GRC;FMLE;0.1 [0.1-0.1];0.07987;0.0577;0.10826;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;EUR;;GRC;BTSX;0.2 [0.1-0.3];0.18541;0.1328;0.25161;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;EUR;;GRC;MLE;0.2 [0.2-0.3];0.22963;0.16386;0.31465;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;EUR;;GRC;FMLE;0.1 [0.1-0.2];0.14278;0.10286;0.19084;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;EUR;;GRC;FMLE;0.1 [0.1-0.1];0.07648;0.05592;0.10208;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;EUR;;GRC;MLE;0.3 [0.2-0.4];0.30765;0.21945;0.41518;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;EUR;;GRC;BTSX;0.2 [0.1-0.2];0.17786;0.12802;0.24073;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;EUR;;GRC;BTSX;0.4 [0.3-0.5];0.36781;0.27213;0.48626;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;EUR;;GRC;FMLE;0.0 [0.0-0.1];0.04753;0.03447;0.06384;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;EUR;;GRC;MLE;0.3 [0.2-0.4];0.30968;0.22385;0.41612;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;EUR;;GRC;MLE;0.6 [0.5-0.8];0.61923;0.4566;0.82069;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;EUR;;GRC;BTSX;0.3 [0.2-0.4];0.26479;0.19458;0.3538;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AMR;;GRD;FMLE;0.0 [0.0-0.0];0.02861;0.01677;0.04521;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AMR;;GRD;MLE;0.1 [0.1-0.2];0.11156;0.06641;0.1741;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AMR;;GRD;BTSX;0.3 [0.2-0.4];0.27009;0.1894;0.36859;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AMR;;GRD;BTSX;0.1 [0.0-0.1];0.06235;0.03873;0.09497;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AMR;;GRD;FMLE;0.0 [0.0-0.1];0.04207;0.02692;0.06172;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AMR;;GRD;MLE;1.2 [0.8-1.6];1.18704;0.84299;1.60083;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AMR;;GRD;MLE;0.0 [0.0-0.0];0.01353;0.00761;0.02194;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AMR;;GRD;MLE;1.9 [1.4-2.6];1.9418;1.44321;2.57501;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AMR;;GRD;MLE;0.7 [0.5-0.9];0.65347;0.46878;0.89292;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AMR;;GRD;BTSX;0.1 [0.1-0.1];0.07587;0.05141;0.10643;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AMR;;GRD;FMLE;0.1 [0.0-0.1];0.07177;0.04614;0.10595;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AMR;;GRD;MLE;0.0 [0.0-0.0];0.01303;0.00717;0.02115;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AMR;;GRD;FMLE;0.8 [0.6-1.1];0.81698;0.58598;1.10151;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AMR;;GRD;FMLE;0.1 [0.1-0.2];0.14421;0.09876;0.20007;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AMR;;GRD;MLE;0.8 [0.6-1.1];0.80035;0.55197;1.12225;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AMR;;GRD;BTSX;1.1 [0.8-1.5];1.0881;0.78211;1.46439;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AMR;;GRD;FMLE;0.7 [0.5-0.9];0.66365;0.47002;0.91468;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AMR;;GRD;MLE;0.0 [0.0-0.0];0.02986;0.01791;0.04621;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AMR;;GRD;MLE;0.0 [0.0-0.1];0.04402;0.02645;0.06897;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AMR;;GRD;MLE;0.0 [0.0-0.1];0.03546;0.02102;0.05632;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AMR;;GRD;MLE;0.0 [0.0-0.1];0.03387;0.01994;0.05265;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AMR;;GRD;BTSX;0.0 [0.0-0.0];0.02222;0.01285;0.03528;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AMR;;GRD;BTSX;0.4 [0.3-0.5];0.35928;0.25529;0.49628;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AMR;;GRD;FMLE;0.1 [0.0-0.1];0.06434;0.04126;0.09864;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AMR;;GRD;FMLE;0.6 [0.4-0.8];0.6;0.42387;0.81693;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AMR;;GRD;FMLE;1.6 [1.2-2.2];1.63529;1.20172;2.17495;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AMR;;GRD;MLE;0.0 [0.0-0.0];0.02512;0.01407;0.04085;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AMR;;GRD;BTSX;0.1 [0.0-0.1];0.05105;0.03137;0.07906;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AMR;;GRD;FMLE;0.1 [0.0-0.1];0.06696;0.04194;0.10228;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
