GHO;PUBLISHSTATE;YEAR;REGION;UNREGION;WHOINCOMEREGION;COUNTRY;RESIDENCEAREATYPE;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
SDGPM25;PUBLISHED;2013;AFR;;;GAB;URB;31.20 [5.93-109.07];31.20185;5.92634;109.07182;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;GAB;CITY;31.68 [5.76-112.52];31.67891;5.76461;112.5178;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;GAB;TOTL;24.74 [6.46-74.44];24.74257;6.4578;74.44256;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;GAB;RUR;21.34 [6.15-58.44];21.34094;6.15307;58.43891;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;GAB;TOWN;27.90 [6.31-90.26];27.89626;6.31089;90.26254;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;GAB;URB;30.78 [5.95-107.06];30.77924;5.94719;107.05872;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;GAB;CITY;33.39 [5.77-120.77];33.38793;5.76981;120.7722;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;GAB;TOTL;26.13 [6.57-81.25];26.12616;6.57215;81.24895;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;GAB;RUR;22.58 [6.28-63.64];22.57901;6.28442;63.64227;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;GAB;TOWN;29.61 [6.35-99.10];29.6097;6.35259;99.10318;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;GAB;URB;32.48 [5.93-115.04];32.48249;5.93055;115.03531;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;GAB;CITY;33.79 [5.77-122.71];33.79403;5.77193;122.70711;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;GAB;TOTL;26.67 [6.62-83.89];26.67274;6.61792;83.89105;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;GAB;RUR;23.24 [6.37-66.15];23.24403;6.36561;66.14987;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;GAB;TOWN;30.01 [6.38-101.18];30.00888;6.38426;101.17767;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;GAB;URB;32.88 [5.95-116.71];32.87975;5.94809;116.71252;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;GAB;CITY;33.25 [5.77-120.06];33.2515;5.77032;120.06309;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;GAB;TOTL;25.90 [6.56-80.22];25.89724;6.56248;80.21896;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;GAB;RUR;22.40 [6.25-62.88];22.40112;6.25293;62.88497;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;GAB;TOWN;29.32 [6.38-97.69];29.31581;6.37509;97.69477;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;GAB;URB;32.29 [5.95-114.00];32.29311;5.95289;114.00347;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;GAB;CITY;33.68 [5.77-122.11];33.67878;5.77233;122.11414;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;GAB;TOTL;26.26 [6.59-82.04];26.25771;6.59333;82.03762;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;GAB;RUR;22.79 [6.29-64.43];22.7864;6.29291;64.42681;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;GAB;TOWN;29.59 [6.40-99.19];29.59447;6.40041;99.18758;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;GAB;URB;32.68 [5.97-115.69];32.67602;5.96755;115.68926;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;GAB;CITY;33.96 [5.77-123.46];33.95597;5.77343;123.45528;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;GAB;TOTL;26.29 [6.59-82.24];26.28642;6.59081;82.24076;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;GAB;RUR;22.76 [6.28-64.16];22.76377;6.28438;64.15993;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;GAB;TOWN;29.56 [6.41-99.12];29.56398;6.41145;99.11675;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;GAB;URB;32.87 [5.97-116.60];32.86885;5.97496;116.59828;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GBR;CITY;14.08 [13.63-14.56];14.08168;13.62804;14.56451;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GBR;TOTL;13.17 [12.74-13.61];13.17134;12.73784;13.61412;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GBR;RUR;10.43 [9.96-11.14];10.42895;9.96284;11.14181;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GBR;TOWN;12.02 [11.54-12.55];12.01519;11.54369;12.55455;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GBR;URB;13.49 [13.03-13.94];13.4859;13.02624;13.93848;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GBR;CITY;14.29 [13.76-14.71];14.28739;13.75707;14.71347;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GBR;TOTL;13.41 [12.90-13.84];13.41139;12.90047;13.84094;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GBR;RUR;10.76 [10.26-11.48];10.755;10.25833;11.47861;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GBR;TOWN;12.30 [11.79-12.85];12.30288;11.79091;12.85391;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GBR;URB;13.72 [13.20-14.17];13.71607;13.19832;14.16528;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GBR;CITY;12.94 [12.53-13.32];12.94354;12.53084;13.3205;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GBR;TOTL;12.14 [11.73-12.56];12.13746;11.73151;12.56071;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GBR;RUR;9.70 [9.26-10.37];9.69521;9.25545;10.37474;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GBR;TOWN;11.11 [10.65-11.67];11.11383;10.65292;11.67115;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GBR;URB;12.42 [12.01-12.82];12.41754;12.0126;12.825;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GBR;CITY;12.60 [12.14-13.02];12.5971;12.13806;13.01547;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GBR;TOTL;11.82 [11.38-12.22];11.82121;11.38341;12.21961;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GBR;RUR;9.47 [9.01-10.08];9.46764;9.00739;10.07647;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GBR;TOWN;10.83 [10.37-11.31];10.83434;10.3722;11.31189;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GBR;URB;12.09 [11.65-12.49];12.09109;11.6467;12.48518;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GBR;CITY;11.66 [11.25-12.04];11.65832;11.25336;12.03753;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GBR;TOTL;10.95 [10.55-11.28];10.95413;10.54567;11.27995;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GBR;RUR;8.81 [8.40-9.37];8.81173;8.40126;9.37122;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GBR;TOWN;10.06 [9.65-10.50];10.05854;9.64753;10.50484;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GBR;URB;11.20 [10.78-11.56];11.19977;10.77836;11.55583;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GBR;CITY;11.78 [11.41-12.17];11.77669;11.41009;12.1666;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GBR;TOTL;11.08 [10.68-11.46];11.08279;10.68429;11.45538;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GBR;RUR;8.96 [8.57-9.57];8.9629;8.56855;9.57236;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GBR;TOWN;10.20 [9.77-10.70];10.20139;9.77323;10.70168;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GBR;URB;11.33 [10.93-11.70];11.32583;10.93244;11.69936;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GBR;CITY;10.84 [10.47-11.12];10.84091;10.46748;11.12335;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GBR;TOTL;10.19 [9.84-10.48];10.18747;9.8356;10.48203;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GBR;RUR;8.19 [7.85-8.74];8.19284;7.84887;8.73739;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GBR;TOWN;9.35 [8.98-9.79];9.35446;8.97527;9.78911;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GBR;URB;10.42 [10.05-10.70];10.41612;10.05479;10.70198;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GBR;CITY;10.72 [10.36-11.09];10.7157;10.35709;11.09043;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GBR;TOTL;10.09 [9.70-10.45];10.09013;9.70269;10.44954;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GBR;RUR;8.18 [7.77-8.73];8.17707;7.77398;8.73051;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GBR;TOWN;9.29 [8.90-9.73];9.29177;8.90067;9.72873;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GBR;URB;10.31 [9.93-10.66];10.30939;9.92584;10.66302;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GBR;CITY;10.67 [10.31-11.00];10.67222;10.3076;11.00195;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GBR;TOTL;10.07 [9.71-10.40];10.06647;9.71265;10.39658;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GBR;RUR;8.20 [7.83-8.76];8.19777;7.83019;8.75577;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GBR;TOWN;9.30 [8.92-9.71];9.29777;8.92263;9.71307;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GBR;URB;10.28 [9.92-10.63];10.28063;9.91775;10.62689;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GBR;CITY;10.06 [9.73-10.39];10.06063;9.7306;10.38982;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GBR;TOTL;9.52 [9.17-9.82];9.51575;9.171;9.82499;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GBR;RUR;7.82 [7.45-8.33];7.81825;7.45243;8.32707;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GBR;TOWN;8.83 [8.48-9.23];8.82901;8.47574;9.23008;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GBR;URB;9.71 [9.37-10.02];9.71026;9.36952;10.02072;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GEO;CITY;26.05 [20.16-34.73];26.0494;20.15815;34.73308;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GEO;TOTL;22.84 [17.24-29.46];22.83911;17.2407;29.46214;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GEO;RUR;20.55 [14.65-27.12];20.54852;14.64726;27.11977;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GEO;TOWN;22.40 [16.74-29.73];22.40178;16.7448;29.72849;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;GEO;URB;24.99 [19.17-33.11];24.99097;19.16663;33.10819;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GEO;CITY;29.69 [23.16-39.20];29.68697;23.16007;39.20405;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GEO;TOTL;25.98 [19.48-33.98];25.97638;19.47627;33.98271;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GEO;RUR;23.29 [16.90-31.52];23.28822;16.89653;31.52302;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GEO;TOWN;25.46 [18.59-34.54];25.45587;18.58906;34.53727;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;GEO;URB;28.47 [21.87-37.91];28.47036;21.86689;37.91125;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GEO;CITY;29.24 [22.34-37.80];29.23778;22.33633;37.79985;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GEO;TOTL;25.60 [18.77-34.24];25.60431;18.77106;34.23745;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GEO;RUR;22.93 [16.27-32.33];22.93468;16.26718;32.32928;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GEO;TOWN;25.07 [18.32-34.73];25.07019;18.31688;34.73051;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;GEO;URB;28.05 [21.02-36.72];28.05036;21.02109;36.72479;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GEO;CITY;27.26 [21.16-34.90];27.25606;21.15595;34.89816;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GEO;TOTL;23.92 [18.11-31.49];23.91735;18.11039;31.48638;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GEO;RUR;21.42 [15.41-29.52];21.42227;15.40793;29.52256;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GEO;TOWN;23.43 [17.18-31.04];23.42617;17.1848;31.04283;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;GEO;URB;26.17 [19.74-33.97];26.17494;19.7419;33.96522;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GEO;CITY;25.94 [21.30-32.25];25.9401;21.30446;32.25085;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GEO;TOTL;22.76 [18.22-28.41];22.75555;18.22012;28.40909;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GEO;RUR;20.34 [15.83-26.18];20.34008;15.83206;26.18029;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GEO;TOWN;22.27 [17.40-28.25];22.26919;17.40399;28.25016;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;GEO;URB;24.91 [20.32-30.71];24.91357;20.32056;30.708;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GEO;CITY;25.74 [21.21-33.05];25.74021;21.21243;33.05328;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GEO;TOTL;22.57 [18.15-28.80];22.56939;18.15112;28.79953;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GEO;RUR;20.12 [15.44-26.27];20.12332;15.43538;26.26605;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GEO;TOWN;22.08 [17.56-28.30];22.08218;17.56155;28.29731;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;GEO;URB;24.73 [20.27-31.59];24.72696;20.27286;31.59159;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GEO;CITY;25.30 [19.95-31.95];25.30097;19.95377;31.95289;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GEO;TOTL;22.24 [16.80-28.24];22.23778;16.79915;28.24303;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GEO;RUR;19.84 [14.22-26.48];19.83513;14.21911;26.47929;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GEO;TOWN;21.76 [16.02-28.36];21.76188;16.01566;28.35516;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;GEO;URB;24.33 [19.05-30.38];24.32997;19.04692;30.37532;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GEO;CITY;23.95 [19.37-29.46];23.94979;19.37199;29.45875;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GEO;TOTL;21.06 [16.34-26.10];21.05663;16.33996;26.09718;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GEO;RUR;18.75 [14.06-24.79];18.75059;14.06367;24.78851;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GEO;TOWN;20.60 [15.39-25.77];20.59897;15.39454;25.7704;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;GEO;URB;23.04 [18.53-28.17];23.03914;18.52773;28.16892;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GEO;CITY;23.53 [19.09-28.93];23.52527;19.0896;28.92579;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GEO;TOTL;20.66 [16.28-26.59];20.65794;16.27588;26.58732;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GEO;RUR;18.34 [14.03-24.81];18.3399;14.03372;24.81173;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GEO;TOWN;20.18 [15.82-26.48];20.18344;15.82135;26.47854;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;GEO;URB;22.63 [18.27-28.11];22.62556;18.26982;28.10959;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GEO;CITY;21.66 [17.00-27.53];21.66136;17.00086;27.52518;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GEO;TOTL;19.06 [14.48-23.86];19.06419;14.48186;23.85799;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GEO;RUR;16.93 [12.38-21.95];16.92841;12.37869;21.95179;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GEO;TOWN;18.64 [13.59-23.72];18.63592;13.59165;23.72248;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;GEO;URB;20.85 [16.26-26.47];20.85438;16.26497;26.46581;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;GHA;CITY;51.27 [37.15-76.97];51.27279;37.15361;76.97453;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;GHA;TOTL;44.16 [29.96-67.46];44.15821;29.96387;67.45766;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;GHA;RUR;40.39 [24.96-63.89];40.39324;24.95782;63.8914;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;GHA;TOWN;41.90 [27.76-64.80];41.90059;27.756;64.79803;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;GHA;URB;47.49 [33.29-70.92];47.48544;33.28879;70.92022;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;GHA;CITY;53.76 [38.08-81.54];53.76351;38.08457;81.54443;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;GHA;TOTL;45.88 [30.37-70.47];45.88362;30.36852;70.46665;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;GHA;RUR;41.61 [25.49-65.65];41.61433;25.49082;65.65156;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;GHA;TOWN;43.42 [28.08-67.45];43.41866;28.08291;67.44941;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;GHA;URB;49.62 [34.33-74.94];49.61757;34.33034;74.93774;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;GHA;CITY;54.60 [38.38-83.07];54.59686;38.38382;83.06916;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;GHA;TOTL;46.17 [30.54-70.67];46.1697;30.53995;70.67293;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;GHA;RUR;41.40 [25.45-65.10];41.4007;25.45257;65.10289;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;GHA;TOWN;43.78 [28.22-67.88];43.7789;28.22187;67.88001;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;GHA;URB;50.30 [34.69-76.12];50.2973;34.68756;76.11762;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;GHA;CITY;52.55 [37.86-79.39];52.54518;37.86067;79.38905;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
